day_utc,monthly_xdr_permyriad,daily_xdr_permyriad,node_reward_type,region
2025-12-14,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-14,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-15,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-15,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-16,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-16,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-17,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-17,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-18,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-18,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-19,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-19,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-20,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-20,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-21,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-21,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-22,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-22,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-23,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-23,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-24,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-24,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-25,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-25,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-26,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-26,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-27,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-27,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-28,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-28,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-29,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-29,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-30,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-30,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2025-12-31,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2025-12-31,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-1,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-1,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-2,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-2,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-3,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-3,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-4,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-4,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-5,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-5,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-6,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-6,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-7,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-7,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-8,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-8,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-9,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-9,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-10,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-10,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-11,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-11,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
2026-1-12,20625000,677618.069815195,type3.1,"Asia,IL,Tel Aviv"
2026-1-12,21572500,708747.4332648871,type3.1,"North America,CR,San Jose"
